hour,heating_c,cooling_c,reason
6949,16.7,29.4,verified autonomous action
6950,16.7,29.4,verified autonomous action
6951,16.7,29.4,verified autonomous action
6952,16.7,29.4,verified autonomous action
6953,16.7,29.4,verified autonomous action
6954,16.7,29.4,verified autonomous action
6955,16.7,29.4,verified autonomous action
6956,22.0,24.0,verified autonomous action
6957,22.0,24.0,verified autonomous action
6958,22.0,24.0,verified autonomous action
6959,22.0,24.0,verified autonomous action
6960,22.0,24.0,verified autonomous action
6961,22.0,24.0,verified autonomous action
6962,22.0,24.0,verified autonomous action
6963,22.0,24.0,verified autonomous action
6964,22.0,24.0,verified autonomous action
6965,22.0,24.0,verified autonomous action
6966,22.0,24.0,verified autonomous action
6967,22.0,24.0,verified autonomous action
6968,22.0,24.0,verified autonomous action
6969,22.0,24.0,verified autonomous action
6970,16.7,29.4,verified autonomous action
6971,16.7,29.4,verified autonomous action
6972,16.7,29.4,verified autonomous action
6973,16.7,29.4,verified autonomous action
6974,16.7,29.4,verified autonomous action
6975,16.7,29.4,verified autonomous action
6976,16.7,29.4,verified autonomous action
6977,16.7,29.4,verified autonomous action
6978,16.7,29.4,verified autonomous action
6979,16.7,29.4,verified autonomous action
6980,16.7,29.4,verified autonomous action
6981,16.7,29.4,verified autonomous action
6982,16.7,29.4,verified autonomous action
6983,16.7,29.4,verified autonomous action
6984,16.7,29.4,verified autonomous action
6985,16.7,29.4,verified autonomous action
6986,16.7,29.4,verified autonomous action
6987,16.7,29.4,verified autonomous action
6988,16.7,29.4,verified autonomous action
6989,16.7,29.4,verified autonomous action
6990,16.7,29.4,verified autonomous action
6991,16.7,29.4,verified autonomous action
6992,16.7,29.4,verified autonomous action
6993,16.7,29.4,verified autonomous action
6994,16.7,29.4,verified autonomous action
6995,16.7,29.4,verified autonomous action
6996,16.7,29.4,verified autonomous action
6997,16.7,29.4,verified autonomous action
6998,16.7,29.4,verified autonomous action
6999,16.7,29.4,verified autonomous action
7000,16.7,29.4,verified autonomous action
7001,16.7,29.4,verified autonomous action
7002,16.7,29.4,verified autonomous action
7003,16.7,29.4,verified autonomous action
7004,16.7,29.4,verified autonomous action
7005,16.7,29.4,verified autonomous action
7006,16.7,29.4,verified autonomous action
7007,16.7,29.4,verified autonomous action
7008,16.7,29.4,verified autonomous action
7009,16.7,29.4,verified autonomous action
7010,16.7,29.4,verified autonomous action
7011,16.7,29.4,verified autonomous action
7012,16.7,29.4,verified autonomous action
7013,16.7,29.4,verified autonomous action
7014,16.7,29.4,verified autonomous action
7015,16.7,29.4,verified autonomous action
7016,16.7,29.4,verified autonomous action
7017,16.7,29.4,verified autonomous action
7018,16.7,29.4,verified autonomous action
7019,16.7,29.4,verified autonomous action
7020,16.7,29.4,verified autonomous action
7021,16.7,29.4,verified autonomous action
7022,16.7,29.4,verified autonomous action
7023,16.7,29.4,verified autonomous action
7024,16.7,29.4,verified autonomous action
7025,16.7,29.4,verified autonomous action
7026,16.7,29.4,verified autonomous action
7027,16.7,29.4,verified autonomous action
7028,22.0,24.0,verified autonomous action
7029,22.0,24.0,verified autonomous action
7030,22.0,24.0,verified autonomous action
7031,22.0,24.0,verified autonomous action
7032,22.0,24.0,verified autonomous action
7033,22.0,24.0,verified autonomous action
7034,22.0,24.0,verified autonomous action
7035,22.0,24.0,verified autonomous action
7036,22.0,24.0,verified autonomous action
7037,22.0,24.0,verified autonomous action
7038,22.0,24.0,verified autonomous action
7039,22.0,24.0,verified autonomous action
7040,22.0,24.0,verified autonomous action
7041,22.0,24.0,verified autonomous action
7042,16.7,29.4,verified autonomous action
7043,16.7,29.4,verified autonomous action
7044,16.7,29.4,verified autonomous action
7045,16.7,29.4,verified autonomous action
7046,16.7,29.4,verified autonomous action
7047,16.7,29.4,verified autonomous action
7048,16.7,29.4,verified autonomous action
7049,16.7,29.4,verified autonomous action
7050,16.7,29.4,verified autonomous action
7051,16.7,29.4,verified autonomous action
7052,16.7,29.4,verified autonomous action
7053,22.0,24.0,verified autonomous action
7054,22.0,24.0,verified autonomous action
7055,22.0,24.0,verified autonomous action
7056,22.0,24.0,verified autonomous action
7057,22.0,24.0,verified autonomous action
7058,22.0,24.0,verified autonomous action
7059,22.0,24.0,verified autonomous action
7060,22.0,24.0,verified autonomous action
7061,22.0,24.0,verified autonomous action
7062,22.0,24.0,verified autonomous action
7063,22.0,24.0,verified autonomous action
7064,22.0,24.0,verified autonomous action
7065,22.0,24.0,verified autonomous action
7066,22.0,24.0,verified autonomous action
7067,16.7,29.4,verified autonomous action
7068,16.7,29.4,verified autonomous action
7069,16.7,29.4,verified autonomous action
7070,16.7,29.4,verified autonomous action
7071,16.7,29.4,verified autonomous action
7072,16.7,29.4,verified autonomous action
7073,16.7,29.4,verified autonomous action
7074,16.7,29.4,verified autonomous action
7075,16.7,29.4,verified autonomous action
7076,16.7,29.4,verified autonomous action
7077,22.0,24.0,verified autonomous action
7078,22.0,24.0,verified autonomous action
7079,22.0,24.0,verified autonomous action
7080,22.0,24.0,verified autonomous action
7081,22.0,24.0,verified autonomous action
7082,22.0,24.0,verified autonomous action
7083,22.0,24.0,verified autonomous action
7084,22.0,24.0,verified autonomous action
7085,22.0,24.0,verified autonomous action
7086,22.0,24.0,verified autonomous action
7087,22.0,24.0,verified autonomous action
7088,22.0,24.0,verified autonomous action
7089,22.0,24.0,verified autonomous action
7090,22.0,24.0,verified autonomous action
7091,16.7,29.4,verified autonomous action
7092,16.7,29.4,verified autonomous action
7093,16.7,29.4,verified autonomous action
7094,16.7,29.4,verified autonomous action
7095,16.7,29.4,verified autonomous action
7096,16.7,29.4,verified autonomous action
7097,16.7,29.4,verified autonomous action
7098,16.7,29.4,verified autonomous action
7099,16.7,29.4,verified autonomous action
7100,16.7,29.4,verified autonomous action
7101,22.0,24.0,verified autonomous action
7102,22.0,24.0,verified autonomous action
7103,22.0,24.0,verified autonomous action
7104,22.0,24.0,verified autonomous action
7105,22.0,24.0,verified autonomous action
7106,22.0,24.0,verified autonomous action
7107,22.0,24.0,verified autonomous action
7108,22.0,24.0,verified autonomous action
7109,22.0,24.0,verified autonomous action
7110,22.0,24.0,verified autonomous action
7111,22.0,24.0,verified autonomous action
7112,22.0,24.0,verified autonomous action
7113,22.0,24.0,verified autonomous action
7114,22.0,24.0,verified autonomous action
7115,16.7,29.4,verified autonomous action
7116,16.7,29.4,verified autonomous action
7117,16.7,29.4,verified autonomous action
7118,16.7,29.4,verified autonomous action
7119,16.7,29.4,verified autonomous action
7120,16.7,29.4,verified autonomous action
7121,16.7,29.4,verified autonomous action
7122,16.7,29.4,verified autonomous action
7123,16.7,29.4,verified autonomous action
7124,16.7,29.4,verified autonomous action
7125,22.0,24.0,verified autonomous action
7126,22.0,24.0,verified autonomous action
7127,22.0,24.0,verified autonomous action
7128,22.0,24.0,verified autonomous action
7129,22.0,24.0,verified autonomous action
7130,22.0,24.0,verified autonomous action
7131,22.0,24.0,verified autonomous action
7132,22.0,24.0,verified autonomous action
7133,22.0,24.0,verified autonomous action
7134,22.0,24.0,verified autonomous action
7135,22.0,24.0,verified autonomous action
7136,22.0,24.0,verified autonomous action
7137,22.0,24.0,verified autonomous action
7138,22.0,24.0,verified autonomous action
7139,16.7,29.4,verified autonomous action
7140,16.7,29.4,verified autonomous action
7141,16.7,29.4,verified autonomous action
7142,16.7,29.4,verified autonomous action
7143,16.7,29.4,verified autonomous action
7144,16.7,29.4,verified autonomous action
7145,16.7,29.4,verified autonomous action
7146,16.7,29.4,verified autonomous action
7147,16.7,29.4,verified autonomous action
7148,16.7,29.4,verified autonomous action
7149,16.7,29.4,verified autonomous action
7150,16.7,29.4,verified autonomous action
7151,16.7,29.4,verified autonomous action
7152,16.7,29.4,verified autonomous action
7153,16.7,29.4,verified autonomous action
7154,16.7,29.4,verified autonomous action
7155,16.7,29.4,verified autonomous action
7156,16.7,29.4,verified autonomous action
7157,16.7,29.4,verified autonomous action
7158,16.7,29.4,verified autonomous action
7159,16.7,29.4,verified autonomous action
7160,16.7,29.4,verified autonomous action
7161,16.7,29.4,verified autonomous action
7162,16.7,29.4,verified autonomous action
7163,16.7,29.4,verified autonomous action
7164,16.7,29.4,verified autonomous action
7165,16.7,29.4,verified autonomous action
7166,16.7,29.4,verified autonomous action
7167,16.7,29.4,verified autonomous action
7168,16.7,29.4,verified autonomous action
7169,16.7,29.4,verified autonomous action
7170,16.7,29.4,verified autonomous action
7171,16.7,29.4,verified autonomous action
7172,16.7,29.4,verified autonomous action
7173,16.7,29.4,verified autonomous action
7174,16.7,29.4,verified autonomous action
7175,16.7,29.4,verified autonomous action
7176,16.7,29.4,verified autonomous action
7177,16.7,29.4,verified autonomous action
7178,16.7,29.4,verified autonomous action
7179,16.7,29.4,verified autonomous action
7180,16.7,29.4,verified autonomous action
7181,16.7,29.4,verified autonomous action
7182,16.7,29.4,verified autonomous action
7183,16.7,29.4,verified autonomous action
7184,16.7,29.4,verified autonomous action
7185,16.7,29.4,verified autonomous action
7186,16.7,29.4,verified autonomous action
7187,16.7,29.4,verified autonomous action
7188,16.7,29.4,verified autonomous action
7189,16.7,29.4,verified autonomous action
7190,16.7,29.4,verified autonomous action
7191,16.7,29.4,verified autonomous action
7192,16.7,29.4,verified autonomous action
7193,16.7,29.4,verified autonomous action
7194,16.7,29.4,verified autonomous action
7195,16.7,29.4,verified autonomous action
7196,16.7,29.4,verified autonomous action
7197,22.0,24.0,verified autonomous action
7198,22.0,24.0,verified autonomous action
7199,22.0,24.0,verified autonomous action
7200,22.0,24.0,verified autonomous action
7201,22.0,24.0,verified autonomous action
7202,22.0,24.0,verified autonomous action
7203,22.0,24.0,verified autonomous action
7204,22.0,24.0,verified autonomous action
7205,22.0,24.0,verified autonomous action
7206,22.0,24.0,verified autonomous action
7207,22.0,24.0,verified autonomous action
7208,22.0,24.0,verified autonomous action
7209,22.0,24.0,verified autonomous action
7210,22.0,24.0,verified autonomous action
7211,16.7,29.4,verified autonomous action
7212,16.7,29.4,verified autonomous action
7213,16.7,29.4,verified autonomous action
7214,16.7,29.4,verified autonomous action
7215,16.7,29.4,verified autonomous action
7216,16.7,29.4,verified autonomous action
7217,16.7,29.4,verified autonomous action
7218,16.7,29.4,verified autonomous action
7219,16.7,29.4,verified autonomous action
7220,16.7,29.4,verified autonomous action
7221,16.7,29.4,verified autonomous action
7222,22.0,24.0,verified autonomous action
7223,22.0,24.0,verified autonomous action
7224,22.0,24.0,verified autonomous action
7225,22.0,24.0,verified autonomous action
7226,22.0,24.0,verified autonomous action
7227,22.0,24.0,verified autonomous action
7228,22.0,24.0,verified autonomous action
7229,22.0,24.0,verified autonomous action
7230,22.0,24.0,verified autonomous action
7231,22.0,24.0,verified autonomous action
7232,22.0,24.0,verified autonomous action
7233,22.0,24.0,verified autonomous action
7234,22.0,24.0,verified autonomous action
7235,22.0,24.0,verified autonomous action
7236,16.7,29.4,verified autonomous action
7237,16.7,29.4,verified autonomous action
7238,16.7,29.4,verified autonomous action
7239,16.7,29.4,verified autonomous action
7240,16.7,29.4,verified autonomous action
7241,16.7,29.4,verified autonomous action
7242,16.7,29.4,verified autonomous action
7243,16.7,29.4,verified autonomous action
7244,16.7,29.4,verified autonomous action
7245,16.7,29.4,verified autonomous action
7246,22.0,24.0,verified autonomous action
7247,22.0,24.0,verified autonomous action
7248,22.0,24.0,verified autonomous action
7249,22.0,24.0,verified autonomous action
7250,22.0,24.0,verified autonomous action
7251,22.0,24.0,verified autonomous action
7252,22.0,24.0,verified autonomous action
7253,22.0,24.0,verified autonomous action
7254,22.0,24.0,verified autonomous action
7255,22.0,24.0,verified autonomous action
7256,22.0,24.0,verified autonomous action
7257,22.0,24.0,verified autonomous action
7258,22.0,24.0,verified autonomous action
7259,22.0,24.0,verified autonomous action
7260,16.7,29.4,verified autonomous action
7261,16.7,29.4,verified autonomous action
7262,16.7,29.4,verified autonomous action
7263,16.7,29.4,verified autonomous action
7264,16.7,29.4,verified autonomous action
7265,16.7,29.4,verified autonomous action
7266,16.7,29.4,verified autonomous action
7267,16.7,29.4,verified autonomous action
7268,16.7,29.4,verified autonomous action
7269,16.7,29.4,verified autonomous action
7270,22.0,24.0,verified autonomous action
7271,22.0,24.0,verified autonomous action
7272,22.0,24.0,verified autonomous action
7273,22.0,24.0,verified autonomous action
7274,22.0,24.0,verified autonomous action
7275,22.0,24.0,verified autonomous action
7276,22.0,24.0,verified autonomous action
7277,22.0,24.0,verified autonomous action
7278,22.0,24.0,verified autonomous action
7279,22.0,24.0,verified autonomous action
7280,22.0,24.0,verified autonomous action
7281,22.0,24.0,verified autonomous action
7282,22.0,24.0,verified autonomous action
7283,22.0,24.0,verified autonomous action
7284,16.7,29.4,verified autonomous action
7285,16.7,29.4,verified autonomous action
